1.000000000000000000e+02,1.000949999999999989e+02,1.001329999999999956e+02,1.000450000000000017e+02,1.000649999999999977e+02,1.000840000000000032e+02,1.001029999999999944e+02,1.000000000000000000e+02
1.300000000000000000e+02,1.100000000000000000e+02,1.100000000000000000e+02,1.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+02
1.300000000000000000e+02,1.100000000000000000e+02,1.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+02,1.100000000000000000e+02,1.100000000000000000e+02,1.000439999999999969e+02,1.000649999999999977e+02,1.000849999999999937e+02,1.001029999999999944e+02,1.100000000000000000e+02
1.300000000000000000e+02,1.000529999999999973e+02,1.000000000000000000e+02,1.000122999999999962e+02,1.000317000000000007e+02,1.000506000000000029e+02,1.006949999999999932e+02,1.000229000000000070e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.000000000000000000e+00,6.400000000000000133e-01,1.549999999999999989e-01,1.549999999999999989e-01,1.549999999999999989e-01,1.549999999999999989e-01,1.549999999999999989e-01
0.000000000000000000e+00,9.000000000000000222e-01,8.399999999999999689e-01,8.399999999999999689e-01,5.600000000000000533e-01,5.600000000000000533e-01,5.600000000000000533e-01,5.600000000000000533e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000533e-01,5.600000000000000533e-01,5.600000000000000533e-01,5.600000000000000533e-01,5.600000000000000533e-01
0.000000000000000000e+00,9.000000000000000222e-01,1.000000000000000000e+00,1.549999999999999989e-01,1.549999999999999989e-01,1.549999999999999989e-01,1.549999999999999989e-01,9.000000000000000222e-01
0.000000000000000000e+00,9.000000000000000222e-01,6.899999999999999467e-01,2.700000000000000178e-01,2.700000000000000178e-01,2.700000000000000178e-01,2.700000000000000178e-01,2.700000000000000178e-01
